type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2024-03-09 20:48:18,45.65005263,13.76953716,4.00,50.370,,1.440,245,22,40,,
T,2024-03-09 20:48:19,45.65004245,13.76951682,4.08,49.149,,1.460,238,22,40,,
T,2024-03-09 20:48:20,45.65003545,13.76949963,4.06,48.470,,1.430,241,22,40,,
T,2024-03-09 20:48:21,45.65002574,13.76947955,4.06,47.426,,1.460,243,22,39,,
T,2024-03-09 20:48:22,45.65001733,13.76946432,3.97,47.002,,1.450,231,22,39,,
T,2024-03-09 20:48:23,45.65000917,13.76944701,3.94,46.538,,1.470,237,21,39,,
T,2024-03-09 20:48:24,45.65000486,13.76942745,3.94,46.774,,1.500,253,20,39,,
T,2024-03-09 20:48:25,45.65000309,13.76940770,3.98,45.581,,1.460,262,20,39,,
T,2024-03-09 20:48:26,45.65000190,13.76939092,3.96,46.085,,1.420,261,20,39,,
T,2024-03-09 20:48:27,45.64999623,13.76937378,4.04,46.430,,1.490,241,21,39,,
T,2024-03-09 20:48:28,45.64999097,13.76935888,3.85,46.956,,1.400,236,21,39,,
T,2024-03-09 20:48:29,45.64998571,13.76934670,3.79,47.976,,1.390,236,21,39,,
T,2024-03-09 20:48:30,45.64998128,13.76933020,3.79,48.379,,1.530,258,22,39,,
T,2024-03-09 20:48:31,45.64997298,13.76931481,3.79,47.526,,1.460,245,23,39,,
T,2024-03-09 20:48:32,45.64996638,13.76929981,3.79,48.003,,1.420,238,23,39,,
T,2024-03-09 20:48:33,45.64995799,13.76928437,3.79,48.102,,1.410,238,22,39,,
T,2024-03-09 20:48:34,45.64995019,13.76926667,3.79,47.368,,1.400,243,22,39,,
T,2024-03-09 20:48:35,45.64993883,13.76925024,3.79,48.084,,1.430,233,22,39,,
T,2024-03-09 20:48:36,45.64993446,13.76923143,3.83,48.580,,1.420,253,21,39,,
T,2024-03-09 20:48:37,45.64992853,13.76921340,3.87,49.213,,1.420,244,20,39,,
T,2024-03-09 20:48:38,45.64992184,13.76919568,4.04,49.787,,1.410,238,20,39,,
T,2024-03-09 20:48:39,45.64991194,13.76918072,4.12,48.486,,1.440,230,20,39,,
T,2024-03-09 20:48:40,45.64990055,13.76916778,4.08,48.101,,1.440,229,19,39,,
T,2024-03-09 20:48:41,45.64988969,13.76915505,3.98,48.363,,1.510,217,19,39,,
T,2024-03-09 20:48:42,45.64988029,13.76914186,3.82,48.851,,1.540,221,20,39,,
T,2024-03-09 20:48:43,45.64987089,13.76912423,3.79,48.336,,1.600,236,21,39,,
T,2024-03-09 20:48:44,45.64986234,13.76910829,3.84,48.140,,1.550,231,20,39,,
T,2024-03-09 20:48:45,45.64985231,13.76909376,3.88,47.627,,1.490,229,20,39,,
T,2024-03-09 20:48:46,45.64984389,13.76908141,3.82,47.435,,1.350,231,20,39,,
T,2024-03-09 20:48:47,45.64983564,13.76907006,3.79,48.458,,1.370,227,20,39,,
T,2024-03-09 20:48:48,45.64982571,13.76905738,3.86,48.456,,1.400,230,20,39,,
T,2024-03-09 20:48:49,45.64981547,13.76904607,3.93,48.146,,1.360,229,20,39,,
T,2024-03-09 20:48:50,45.64981055,13.76903152,3.95,47.941,,1.350,249,19,39,,
T,2024-03-09 20:48:51,45.64980557,13.76901633,3.94,48.180,,1.330,247,19,39,,
T,2024-03-09 20:48:52,45.64980011,13.76900180,3.97,48.143,,1.320,246,18,39,,
T,2024-03-09 20:48:53,45.64979326,13.76898856,4.03,47.715,,1.300,238,18,39,,
T,2024-03-09 20:48:54,45.64978372,13.76897411,4.04,47.848,,1.340,233,18,39,,
T,2024-03-09 20:48:55,45.64977826,13.76895882,4.07,48.435,,1.350,247,16,39,,
T,2024-03-09 20:48:56,45.64977591,13.76894255,3.99,48.888,,1.290,254,16,39,,
T,2024-03-09 20:48:57,45.64977253,13.76892759,3.88,49.700,,1.290,249,17,39,,
T,2024-03-09 20:48:58,45.64976747,13.76891428,3.79,50.174,,1.310,238,18,39,,
T,2024-03-09 20:48:59,45.64976303,13.76890107,3.79,50.390,,1.280,245,17,39,,
T,2024-03-09 20:49:00,45.64976005,13.76888370,3.79,51.562,,1.310,243,18,39,,
T,2024-03-09 20:49:01,45.64975801,13.76886514,3.79,52.652,,1.280,241,17,39,,
T,2024-03-09 20:49:02,45.64975583,13.76884876,3.79,53.686,,1.270,238,18,39,,
T,2024-03-09 20:49:03,45.64975139,13.76883436,3.79,53.854,,1.340,255,18,39,,
T,2024-03-09 20:49:04,45.64974674,13.76881801,3.79,53.610,,1.280,248,18,39,,
T,2024-03-09 20:49:05,45.64974367,13.76880130,3.79,54.999,,1.270,248,20,39,,
T,2024-03-09 20:49:06,45.64973643,13.76878790,3.79,55.112,,1.290,237,19,39,,
T,2024-03-09 20:49:07,45.64973444,13.76877229,3.79,55.878,,1.340,261,19,39,,
T,2024-03-09 20:49:08,45.64973133,13.76875902,3.79,56.301,,1.250,250,19,39,,
T,2024-03-09 20:49:09,45.64972421,13.76874772,3.79,56.911,,1.260,236,20,39,,
T,2024-03-09 20:49:10,45.64971914,13.76873670,3.79,57.902,,1.220,241,20,39,,
T,2024-03-09 20:49:11,45.64971897,13.76872484,3.79,56.524,,1.140,239,19,39,,
T,2024-03-09 20:49:12,45.64971915,13.76870944,3.79,55.851,,1.180,244,19,39,,
T,2024-03-09 20:49:13,45.64972255,13.76869254,3.79,55.168,,1.200,257,19,41,,
T,2024-03-09 20:49:14,45.64972699,13.76867516,3.79,52.908,,1.150,255,19,41,,
T,2024-03-09 20:49:15,45.64973116,13.76866008,3.79,51.200,,1.070,257,19,41,,
T,2024-03-09 20:49:16,45.64973596,13.76864358,3.79,51.298,,1.210,277,17,41,,
T,2024-03-09 20:49:17,45.64973924,13.76863717,3.79,50.804,,0.850,255,18,41,,
T,2024-03-09 20:49:18,45.64973516,13.76863224,3.79,50.154,,1.070,223,19,41,,
T,2024-03-09 20:49:19,45.64972836,13.76862551,3.79,49.951,,1.020,229,19,41,,
T,2024-03-09 20:49:20,45.64972158,13.76861780,3.79,49.629,,1.000,231,19,41,,
T,2024-03-09 20:49:21,45.64971767,13.76860567,3.79,48.962,,1.100,247,19,41,,
T,2024-03-09 20:49:22,45.64971749,13.76859318,3.79,48.423,,1.030,261,19,41,,
T,2024-03-09 20:49:23,45.64972119,13.76858098,3.79,47.108,,0.970,274,18,41,,
T,2024-03-09 20:49:24,45.64972461,13.76856658,3.79,46.857,,1.010,278,18,41,,
T,2024-03-09 20:49:25,45.64973059,13.76855051,3.79,46.393,,1.130,301,18,41,,
T,2024-03-09 20:49:26,45.64973607,13.76853378,3.79,46.230,,1.140,300,18,41,,
T,2024-03-09 20:49:27,45.64974440,13.76852083,3.79,46.292,,1.080,320,18,41,,
T,2024-03-09 20:49:28,45.64975221,13.76850809,3.79,46.251,,1.020,309,18,41,,
T,2024-03-09 20:49:29,45.64976071,13.76849924,3.79,45.925,,0.950,323,20,41,,
T,2024-03-09 20:49:30,45.64976754,13.76849067,3.79,45.215,,0.960,310,20,41,,
T,2024-03-09 20:49:31,45.64977428,13.76847770,3.79,44.975,,1.070,300,20,41,,
T,2024-03-09 20:49:32,45.64977984,13.76846727,3.79,43.846,,0.830,291,20,41,,
T,2024-03-09 20:49:33,45.64978695,13.76845528,3.79,43.974,,1.070,308,20,41,,
T,2024-03-09 20:49:34,45.64979602,13.76844429,3.79,43.958,,1.030,320,20,41,,
T,2024-03-09 20:49:35,45.64980489,13.76843493,3.79,43.967,,1.010,329,17,41,,
T,2024-03-09 20:49:36,45.64981326,13.76842407,3.79,43.972,,1.000,322,17,41,,
T,2024-03-09 20:49:37,45.64981921,13.76841248,3.79,43.779,,0.990,304,17,41,,
T,2024-03-09 20:49:38,45.64982512,13.76839994,3.79,43.887,,0.980,302,19,41,,
T,2024-03-09 20:49:39,45.64983078,13.76838820,3.79,43.829,,0.940,301,19,41,,
T,2024-03-09 20:49:40,45.64983631,13.76838011,3.79,43.616,,0.850,312,21,41,,
T,2024-03-09 20:49:41,45.64984051,13.76836901,3.79,43.169,,0.970,294,21,41,,
T,2024-03-09 20:49:42,45.64984447,13.76835637,3.79,42.806,,0.950,289,21,41,,
T,2024-03-09 20:49:43,45.64985027,13.76834632,3.79,42.720,,1.010,306,21,41,,
T,2024-03-09 20:49:44,45.64985678,13.76833507,3.79,42.161,,1.060,317,22,41,,
T,2024-03-09 20:49:45,45.64986003,13.76832096,3.79,42.157,,1.020,286,24,41,,
T,2024-03-09 20:49:46,45.64986500,13.76830804,3.79,42.051,,1.100,296,25,41,,
T,2024-03-09 20:49:47,45.64987057,13.76829313,3.79,42.510,,1.140,294,25,41,,
T,2024-03-09 20:49:48,45.64987526,13.76827802,3.79,42.545,,1.140,290,26,41,,
T,2024-03-09 20:49:49,45.64987977,13.76826166,3.79,42.488,,1.190,290,26,41,,
T,2024-03-09 20:49:50,45.64988350,13.76824421,3.79,42.773,,1.220,283,25,41,,
T,2024-03-09 20:49:51,45.64988595,13.76822833,3.79,42.726,,1.010,280,25,41,,
T,2024-03-09 20:49:52,45.64988514,13.76821181,3.79,42.310,,1.180,254,25,41,,
T,2024-03-09 20:49:53,45.64988236,13.76819585,3.79,42.576,,1.180,258,25,41,,
T,2024-03-09 20:49:54,45.64987902,13.76817617,3.79,42.600,,1.510,253,24,41,,
T,2024-03-09 20:49:55,45.64987372,13.76815445,3.79,42.682,,1.770,251,24,41,,
T,2024-03-09 20:49:56,45.64987086,13.76813282,3.79,43.322,,1.660,261,24,41,,
T,2024-03-09 20:49:57,45.64987292,13.76811548,3.79,43.247,,1.310,279,24,41,,
T,2024-03-09 20:49:58,45.64987717,13.76810267,3.92,43.068,,1.050,288,24,41,,
T,2024-03-09 20:49:59,45.64988063,13.76809171,3.94,43.193,,0.990,289,25,41,,
T,2024-03-09 20:50:00,45.64988082,13.76807893,3.99,43.406,,1.280,266,24,41,,
T,2024-03-09 20:50:01,45.64987812,13.76806385,3.95,44.237,,1.380,260,23,41,,
T,2024-03-09 20:50:02,45.64987548,13.76805212,3.86,43.301,,1.320,263,24,41,,
T,2024-03-09 20:50:03,45.64987802,13.76803989,3.82,43.463,,1.270,285,23,41,,
T,2024-03-09 20:50:04,45.64988477,13.76802868,3.79,43.700,,1.130,303,23,40,,
T,2024-03-09 20:50:05,45.64989390,13.76801884,3.79,43.977,,1.170,315,24,40,,
T,2024-03-09 20:50:06,45.64990288,13.76801251,3.79,43.740,,0.970,321,23,40,,
T,2024-03-09 20:50:07,45.64991177,13.76800347,3.79,44.077,,1.100,318,24,40,,
T,2024-03-09 20:50:08,45.64991933,13.76799234,3.79,43.879,,1.010,310,24,40,,
T,2024-03-09 20:50:09,45.64992624,13.76798220,3.79,43.968,,0.890,311,24,40,,
T,2024-03-09 20:50:10,45.64993157,13.76797275,3.79,44.033,,0.900,299,24,40,,
T,2024-03-09 20:50:11,45.64993819,13.76796216,3.79,44.176,,1.030,307,24,40,,
T,2024-03-09 20:50:12,45.64994355,13.76795327,3.79,43.743,,0.890,321,24,40,,
T,2024-03-09 20:50:13,45.64994763,13.76794324,3.79,43.856,,0.910,301,23,40,,
T,2024-03-09 20:50:14,45.64995199,13.76793333,3.79,43.992,,0.900,301,24,40,,
T,2024-03-09 20:50:15,45.64995829,13.76792352,3.79,44.340,,0.840,312,24,40,,
T,2024-03-09 20:50:16,45.64996609,13.76791419,3.79,45.163,,0.980,317,23,40,,
T,2024-03-09 20:50:17,45.64997347,13.76790643,3.79,45.378,,0.910,322,24,40,,
T,2024-03-09 20:50:18,45.64997994,13.76789725,3.79,46.417,,0.830,299,24,40,,
T,2024-03-09 20:50:19,45.64998176,13.76789138,3.79,46.087,,0.560,250,25,40,,
T,2024-03-09 20:50:20,45.64998211,13.76788354,3.79,46.715,,0.550,237,25,40,,
T,2024-03-09 20:50:21,45.64997775,13.76787215,3.79,47.530,,0.790,226,24,40,,
T,2024-03-09 20:50:22,45.64997231,13.76785659,3.79,47.347,,0.830,249,24,40,,
T,2024-03-09 20:50:23,45.64996860,13.76784354,3.79,47.763,,0.770,253,23,41,,
T,2024-03-09 20:50:24,45.64996503,13.76783657,3.79,47.108,,0.820,234,24,41,,
T,2024-03-09 20:50:25,45.64996159,13.76783647,3.79,47.423,,0.310,164,25,41,,
T,2024-03-09 20:50:26,45.64996100,13.76783765,3.79,47.416,,0.000,,25,41,,
T,2024-03-09 20:50:27,45.64996084,13.76783805,3.79,47.424,,0.000,,25,41,,
T,2024-03-09 20:50:28,45.64995761,13.76784230,3.79,47.671,,0.450,166,25,41,,
T,2024-03-09 20:50:29,45.64995575,13.76784369,3.79,47.898,,0.240,215,25,41,,
T,2024-03-09 20:50:30,45.64995536,13.76784264,3.79,48.232,,0.000,,25,41,,
T,2024-03-09 20:50:31,45.64995548,13.76784289,3.79,48.240,,0.000,,25,40,,
T,2024-03-09 20:50:32,45.64995549,13.76784298,3.79,48.238,,0.000,,26,40,,
